Date,Close,High,Low,Open,Volume,Daily_Change_%,Crash_Signal
2020-01-01,595.67724609375,596.3294928506378,591.9501867634335,594.5125400530261,3673698,,0
2020-01-02,599.47412109375,600.0564740382747,595.8635328376968,595.8635328376968,6137166,0.6374047397140981,0
2020-01-03,590.92529296875,598.6589300292867,588.6890345286461,597.3544364608236,10855550,-1.4260545741995534,0
2020-01-06,578.1366577148438,587.8503498429019,575.8305629173403,587.0117388963179,10890186,-2.164171242299917,1
2020-01-07,587.291259765625,592.3460717231849,583.4011536448486,586.4992825447731,14724494,1.5834668029814924,0
2020-01-08,585.7539672851562,588.0134855627122,577.7174958437635,580.9320389239922,11332110,-0.2617598091077089,0
2020-01-09,592.3228149414062,594.372708599344,588.4559687941506,589.3411566089877,9546316,1.1214345993583619,0
2020-01-10,597.5873413085938,599.544081542198,594.0466463859336,598.2395880531285,9214580,0.8887934474899994,0
2020-01-13,599.1246948242188,604.016459439813,594.4658713807955,597.5872603397278,7451568,0.2572600537786629,0
2020-01-14,600.7553100585938,602.1762740209311,595.1647216749543,600.5223688759421,7886290,0.2721662532794378,0
2020-01-15,598.3093872070312,600.0331290940006,593.5806701446882,599.3110455988225,11787448,-0.40714127875522976,0
2020-01-16,599.8934326171875,601.4541271501188,596.0265862785172,597.2845027735764,7150400,0.2647535612888774,0
2020-01-17,595.4675903320312,598.612296476041,592.555825383874,597.1447555680879,16918814,-0.7377714181412864,0
2020-01-20,584.6357421875,607.9065416196968,583.5176132311803,607.9065416196968,22178450,-1.8190491506836604,0
2020-01-21,579.7207641601562,582.3530111446122,576.9487865752724,582.3530111446122,14984804,-0.840690651063114,0
2020-01-22,578.0901489257812,584.6823960803707,575.0852302757627,581.4445362366947,18368310,-0.2812759754667882,0
2020-01-23,579.9537353515625,580.8855002175715,573.5012750285331,577.6942169255735,11508920,0.32236951784150314,0
2020-01-24,579.81396484375,584.2165307845122,577.2748716363558,580.4894715769556,11831756,-0.0241002858146544,0
2020-01-27,565.2083740234375,575.3646307393022,564.5328674480562,575.3646307393022,18888552,-2.5190132880377303,1
2020-01-28,569.8673706054688,572.0104752985192,565.2318631346444,567.817533391895,13412158,0.8242971612161698,0
2020-01-29,575.7607421875,578.6259302694377,569.4247530368923,570.8457170791959,13788350,1.0341654718307058,0
2020-01-30,571.195068359375,577.2049050769791,567.0719641348936,577.2049050769791,12111984,-0.7929810932886028,0
2020-01-31,571.3115844726562,576.6692318345022,568.492973329783,573.7108332296785,11178268,0.020398655334319393,0
2020-02-03,555.7045288085938,558.1037775830681,548.6696593338028,557.6612120676856,13077010,-2.73179401367617,1
2020-02-04,572.9421997070312,574.8988830437811,558.1271166016611,558.1271166016611,20897704,3.1019489683473234,0
2020-02-05,579.8604736328125,581.4211681186657,571.7774262994742,575.3181207568854,18020682,1.2074994527055072,0
2020-02-06,577.6010131835938,581.7473209820521,576.3896734663177,579.8605314139737,11827550,-0.389655883089135,0
2020-02-07,578.7190551757812,580.9553132918676,573.7807134456975,580.4894309235501,6815448,0.193566487362129,0
2020-02-10,577.833984375,579.0685272833393,571.1951599347981,579.0685272833393,9219834,-0.15293617738445509,0
2020-02-11,577.9736938476562,584.6824117792048,576.7857278503509,579.2316104494273,11613520,0.024178133587504647,0
2020-02-12,581.8870849609375,583.7040375931034,579.5809899584544,580.1167091920769,6297930,0.6770881019219521,0
2020-02-13,578.3464965820312,586.9653220825525,574.7125906498608,586.9653220825525,9112140,-0.6084665685858859,0
2020-02-14,568.0736083984375,581.6075128494658,566.0470316345669,579.184890608295,14688858,-1.7762514762872161,0
2020-02-17,567.0487060546875,574.4329298288528,565.7907896043532,570.7058710789495,10152690,-0.18041717280961045,0
2020-02-18,565.2318115234375,567.6776940789686,560.6894582060227,566.9322936266028,10529116,-0.3204124287473076,0
2020-02-19,571.7308349609375,573.0353283753209,565.5346334186361,569.5412105193737,10012268,1.1497978891144678,0
2020-02-20,567.0254516601562,573.0353459305833,565.6278044749597,573.0353459305833,11123414,-0.8230067390195495,0
2020-02-24,563.6943359375,565.9305940025687,559.0588292266576,563.2284535798111,16568084,-0.5874719931712624,0
2020-02-25,559.1986694335938,563.2518235796754,558.1271171616635,560.9224115714882,13886680,-0.7975362208366588,0
2020-02-26,558.7094116210938,561.2484476958087,552.3734229968032,557.8941175036563,13814786,-0.08749266392131805,0
2020-02-27,558.8026123046875,560.2235763483709,550.2071049209364,556.7294584085682,20655098,0.01668142359072533,0
2020-02-28,548.6463623046875,552.0705862121758,545.1289278047099,547.6447038754537,24313056,-1.817502240748703,0
2020-03-02,549.5548095703125,559.5945969771311,543.2887147008902,559.1519746216763,14664898,0.16557974827517974,0
2020-03-03,550.5798950195312,552.2337435733383,544.1506945447236,547.4118716524403,22369550,0.18653015702296827,0
2020-03-04,535.22900390625,549.7412525837075,527.8913558315098,548.9725352208427,34288870,-2.7881314323576434,1
2020-03-05,536.3936767578125,542.7529827364892,532.3870995898052,537.162394073109,19549708,0.21760271641901863,0
2020-03-06,528.72998046875,531.525275044984,512.936554738945,524.1177330438811,23053566,-1.4287447114188723,0
2020-03-09,515.87158203125,521.0428650742571,496.16473461255987,517.1294417088652,34420590,-2.4319404823801127,1
2020-03-11,518.8997802734375,521.7882280735403,508.7435223717018,514.7999928761268,35538240,0.5870062138844556,0
2020-03-12,475.8056640625,503.1529651713541,467.4896750399993,500.8235532955608,59000770,-8.304901610910065,1
2020-03-13,498.4009704589844,503.82845444558325,428.239070125055,456.5880002991171,66342364,4.748851916465702,0
2020-03-16,465.6494445800781,483.1200340465643,463.55297384409977,482.18826927501834,31986322,-6.5713206474588,1
2020-03-17,454.2818908691406,470.5411970727661,444.7779075141395,469.60943232608736,42676838,-2.4412256566071378,1
2020-03-18,408.53228759765625,462.621222819032,402.9882756681397,458.8941636221013,61181406,-10.070752145535755,1
2020-03-19,417.22100830078125,428.5885510704343,370.3765352245202,394.6024218052435,67220048,2.1268137101765783,0
2020-03-20,411.3042907714844,426.09605788155034,384.1433508674439,407.6471250805587,88637464,-1.418125504608203,0
