Date,Close,High,Low,Open,Volume,Daily_Change_%,Crash_Signal
2020-01-01,303.1385192871094,304.4980880188611,301.0538306354587,303.36511407573465,17379320,,0
2020-01-02,307.53436279296875,308.0328878054769,302.1414247047649,303.1837549520236,20324236,1.4501105026827554,0
2020-01-03,302.45867919921875,306.3107898961737,300.9178238562402,306.3107898961737,21853208,-1.6504443755987475,0
2020-01-06,289.13494873046875,300.64597499490856,287.95666690015446,300.64597499490856,35645325,-4.405140729975265,1
2020-01-07,288.591064453125,296.385929287588,285.8719274871838,294.07467393073466,50966826,-0.18810741480123072,0
2020-01-08,289.8600158691406,291.4008713541847,281.8838911077805,282.88091361807403,44527485,0.43970571937848035,0
2020-01-09,299.286376953125,300.37401522983515,294.5731947725664,296.29530945606115,40348407,3.252039111265348,0
2020-01-10,301.1444396972656,306.31081135220614,297.3829721676829,300.01146588350616,42377838,0.6208310458553301,0
2020-01-13,299.7848815917969,304.0448743445251,298.2440260870668,302.73061361046155,23615129,-0.4514637915398634,0
2020-01-14,297.2923583984375,300.64597228603304,295.9327896862495,298.92382978886457,26296117,-0.8314372559832139,0
2020-01-15,293.8934020996094,298.3799893870697,292.17128746520297,298.19870251587196,32625740,-1.1433042938401972,0
2020-01-16,293.0323791503906,296.2953497451951,292.17133552180866,293.66685564344897,26653623,-0.29297117358453306,0
2020-01-17,288.228515625,293.21360001474056,281.0681272154709,283.69662072523585,58396326,-1.6393627009133938,0
2020-01-20,284.60302734375,291.35556246435186,284.059194370867,290.9476808195661,30682902,-1.2578520461060005,0
2020-01-21,284.33111572265625,287.2768476006926,282.79026029148616,284.4217314982013,30591772,-0.09554066365053959,0
2020-01-22,286.5517578125,287.3221856088501,284.3311455294863,287.3221856088501,24994911,0.781005653988931,0
2020-01-23,292.9417419433594,294.39192640347363,284.73899433079845,286.415801230863,33293610,2.229958098892748,0
2020-01-24,293.71209716796875,296.6578288505935,291.0836036601865,293.21359979356725,22706879,0.2629721594126222,0
