Date,Close,High,Low,Open,Volume,Daily_Change_%,Crash_Signal
2020-01-01,112.42518615722656,112.8563673646177,111.74437153747073,111.88053584654278,2827732,,0
2020-01-02,112.69752502441406,113.42372319616688,111.81246732336261,111.92593643697447,2887932,0.2422400856038065,0
2020-01-03,113.9683837890625,114.69458198188775,112.26634703549588,113.24217867063197,6762808,1.1276722930456007,0
2020-01-06,114.44493865966797,115.48885583018962,113.53718580279777,113.92298353720948,9133390,0.41814655500203024,0
2020-01-07,115.82926940917969,116.35123148544182,113.55988714440107,114.94421171103704,8805574,1.209604169240186,0
2020-01-08,115.6477279663086,116.26045705617533,114.62650589092526,115.284625398829,5588820,-0.1567319243202525,0
2020-01-09,115.1257553100586,116.4193059238994,114.67187887370811,115.3980839421108,4990046,-0.45134709123041405,0
2020-01-10,114.26339721679688,115.829269596911,113.92298987652836,115.26192402979682,4113154,-0.7490574901673375,0
2020-01-13,115.6477279663086,117.05474089258458,114.76267021943079,115.284625398829,13927198,1.2115259857758076,0
2020-01-14,116.73703002929688,117.25898518347994,115.53425326547598,116.5781704994472,14593554,0.9419139330654414,0
2020-01-15,112.67483520507812,116.19237789526687,111.9259417896672,115.28462494296011,20280902,-3.479782570448542,1
2020-01-16,113.67337036132812,114.64920901162027,112.10749778947087,112.56137429873998,17623672,0.886209555516615,0
2020-01-17,113.9683837890625,115.23923235790802,113.31025737053253,114.37686983967637,8281636,0.25952729895897253,0
2020-01-20,112.56135559082031,113.83221099067633,112.1982530586322,113.83221099067633,3817166,-1.2345776534362196,0
2020-01-21,112.15287780761719,112.65213776613955,111.65361092348955,112.51597344086788,3015884,-0.3628934469197542,0
2020-01-22,111.58553314208984,114.35417545924352,111.3812831896986,112.83369343707696,6800848,-0.5058672382001195,0
2020-01-23,112.87907409667969,113.06062883584946,111.35859211266187,111.85785206276714,3393088,1.1592371503416077,0
2020-01-24,112.83351135253906,113.6765685328094,112.21830163827377,113.31200007078422,3421554,-0.04036420789702566,0
2020-01-27,111.80816650390625,112.97021848127154,111.53473841889968,112.97021848127154,3306994,-0.9087236906323071,0
2020-01-28,111.21573638916016,112.14994083968384,110.19039156741664,112.0587935148994,4272362,-0.5298630084640488,0
2020-01-29,112.44615173339844,112.742359686022,110.85117085774739,111.46638054835299,4009378,1.1063320571226276,0
2020-01-30,109.68912506103516,112.83352047753291,109.46127062303817,112.83352047753291,4294930,-2.4518639632061245,1
2020-01-31,107.91184997558594,108.98276153053514,107.09157270880554,108.45869916891795,11107276,-1.620283765104591,0
2020-02-03,108.1852798461914,109.43847920266128,107.20550858528655,108.32199389397391,8463660,0.25338261800471606,0
2020-02-04,109.48405456542969,109.93976342938569,108.41313595370691,108.91441848548469,6329512,1.2005096451982888,0
2020-02-05,110.39545440673828,110.7372359993288,108.1396972863537,110.09924647458556,7751206,0.8324498438847305,0
2020-02-06,111.03345489501953,112.08158660650341,110.12203722478398,110.62331972483953,6112396,0.5779227883157434,0
2020-02-07,111.170166015625,112.56007931693165,110.71445719247953,112.56007931693165,5519024,0.12312606208166876,0
2020-02-10,109.78025817871094,111.94487519639732,109.11948174297233,111.83094798494014,4517992,-1.2502525513173324,0
2020-02-11,109.93975067138672,110.6916674282315,109.27897428604363,109.62075589434846,5460620,0.14528340097008652,0
2020-02-12,111.39802551269531,112.62843800064542,110.14482619183472,110.14482619183472,6838800,1.3264309154815468,0
2020-02-13,111.07903289794922,112.01323743713733,110.50939683180589,112.01323743713733,4829910,-0.2863539216947264,0
2020-02-14,110.69166564941406,111.8081577814528,110.28153050746499,111.10180774492764,3619586,-0.348731203746655,0
2020-02-17,111.10181427001953,111.64866347592331,110.25875015214271,110.691672150418,2035556,0.3705325222085776,0
2020-02-18,111.21573638916016,111.58030482760411,109.93975033138864,111.0790223555481,2505274,0.1025384867827217,0
2020-02-19,112.83351135253906,113.1752929818942,111.42081116977842,111.42081116977842,3570768,1.4546277495462334,0
2020-02-20,111.96765899658203,113.26643195344063,111.69423786862994,113.01579070431082,4241614,-0.767371630624647,0
2020-02-24,111.28410339355469,112.92465808826245,110.4638260462008,111.64867187610812,7043950,-0.6104937882538075,0
2020-02-25,111.23854064941406,112.40059273327749,110.48661682351725,111.26132053061477,5059572,-0.040942724747927706,0
2020-02-26,109.32453918457031,110.94230682780211,108.64097597928063,110.76002608781734,7988388,-1.7206279888874354,0
2020-02-27,105.54216766357422,108.89162338730657,105.04088516984099,108.89162338730657,9733628,-3.459764430939327,1
2020-02-28,100.91670989990234,104.5851670408498,100.11921951941656,104.12945825200077,11274618,-4.382568471036108,1
2020-03-02,100.62052154541016,103.44591519527276,99.52681606724146,102.89906593297123,11532350,-0.2934978308210545,0
2020-03-03,101.94206237792969,102.89905368825212,100.52936919788802,102.07877641562787,10346226,1.313390958645666,0
2020-03-04,104.28897857666016,104.6991137817566,101.37243761147079,102.48892296184714,9036356,2.3022059236252668,0
2020-03-05,104.67632293701172,106.59029874340986,104.19782724702085,104.38011496174207,5941556,0.3714144731668201,0
2020-03-06,101.87371063232422,102.9901958783455,101.41800180100411,102.5344870470254,5868566,-2.6774080575737824,1
