Date,Close,High,Low,Open,Volume,Daily_Change_%,Crash_Signal
2020-01-01,1831.1097412109375,1844.8792234947725,1819.620873256601,1831.4475641691322,1354908,,0
2020-01-02,1822.704345703125,1841.5426177806585,1815.5661335653608,1841.5426177806585,2380752,-0.4590328650785236,0
2020-01-03,1859.029296875,1877.9098495184417,1828.0687873854736,1828.0687873854736,4655761,1.992915156948416,0
2020-01-06,1858.8603515625,1880.4018271773396,1848.2585252567706,1862.704067871417,3023209,-0.00908782410175002,0
2020-01-07,1863.4215087890625,1870.8552620369614,1844.7944337671313,1858.9019419076271,2429317,0.24537385085052765,0
2020-01-08,1905.1527099609375,1909.1653362206935,1860.2113370998857,1862.703347949836,5197454,2.2394933714698695,0
2020-01-09,1870.6024169921875,1902.3654055725954,1866.9276127240882,1899.6622032186847,3734173,-1.8135182963605279,0
2020-01-10,1869.9263916015625,1887.2017648977285,1865.2379126652572,1882.133183613312,1915807,-0.03613944815232806,0
2020-01-13,1850.3282470703125,1874.4883650709278,1845.555208435388,1873.5592487484832,2843893,-1.0480703742816622,0
2020-01-14,1864.308837890625,1883.654049440306,1854.2562328377508,1854.2562328377508,2948452,0.7555735498524951,0
2020-01-15,1881.2041015625,1884.6677150458122,1853.5803712813672,1869.4619692498352,2620681,0.9062481134290534,0
2020-01-16,1891.256591796875,1899.8731383705237,1871.1511789642998,1881.246061683857,3117214,0.5343646777096422,0
2020-01-17,1874.615478515625,1903.7175509138517,1869.4623367087543,1892.9045327519843,3281059,-0.8798971727807303,0
2020-01-20,1833.4327392578125,1894.1288794283232,1821.4792107198302,1854.1715203904298,5817599,-2.196863289020856,1
2020-01-21,1834.02392578125,1847.1177606585038,1823.0419997551662,1833.0946033902958,1902980,0.03224478928400831,0
2020-01-22,1864.308837890625,1866.9276877318582,1836.2627256398923,1842.4295416032503,1773686,1.6512822806536986,0
2020-01-23,1855.03759765625,1877.728713064251,1848.8991541122455,1870.9976335544377,2069866,-0.4973017370268451,0
2020-01-24,1848.6451416015625,1855.0376311633627,1837.2996870473519,1855.0376311633627,1319430,-0.34459981095606995,0
