Date,Close,High,Low,Open,Volume,Daily_Change_%,Crash_Signal
2020-01-01,332.8424377441406,337.3557662662573,332.43484352838954,335.8148568645296,7375280,,0
2020-01-02,332.3453674316406,334.72133674845037,330.97347238457314,334.0254382833988,9260445,-0.1493410263032957,0
2020-01-03,329.4723815917969,332.6336866364078,327.1759286892439,332.22609241293463,7970445,-0.86445791678883,0
2020-01-06,328.5677185058594,329.54193997354145,325.7941058613682,329.4723743960192,7400435,-0.2745793385068418,0
2020-01-07,332.2062072753906,332.9816222609895,328.1402161489798,330.25770370071734,12489655,1.1073786512190154,0
2020-01-08,329.0249938964844,330.33724394994096,325.6748031880389,328.9951714106438,15629655,-0.9576020282694775,0
2020-01-09,331.05303955078125,332.7828045397794,329.79048343000557,332.733110505614,13342120,0.6163804245628013,0
2020-01-10,334.9599304199219,336.41134204413737,332.27578518799027,332.8523937314956,12680415,1.1801404616136546,0
2020-01-13,336.23236083984375,338.8966038212144,335.1288682761166,336.41129574048057,9039790,0.3798754132551707,0
2020-01-14,333.3892517089844,337.22658430204416,332.23609511443004,337.2067127532561,10684460,-0.845578671772651,0
2020-01-15,333.1506042480469,335.3376877011522,331.2220025680094,333.220200162063,12451225,-0.07158222999517072,0
2020-01-16,338.3100891113281,339.1153265365984,333.8067118914618,333.8067118914618,16606410,1.5486944335360686,0
2020-01-17,337.6241760253906,339.1650854607791,336.0335725565087,338.7773627818741,11479375,-0.2027468609462013,0
2020-01-20,321.67840576171875,339.7913335967763,320.3065410846013,339.7913335967763,40020170,-4.722934966147885,1
2020-01-21,323.1099548339844,324.2034965681486,315.1768700515422,319.11358995629683,28727345,0.4450249213576507,0
2020-01-22,315.2365417480469,325.65493574668136,313.3477133224977,324.7204876454375,27395810,-2.4367596751956766,1
2020-01-23,319.2826232910156,319.78960559114563,314.40147379366533,315.7335954989139,17478415,1.283506512453303,0
2020-01-24,326.65899658203125,327.8618773726631,315.5347535740321,319.2030712596853,21264685,2.31029587986451,0
2020-01-27,321.7679443359375,323.8854017603421,319.7896180777814,323.82575678152733,9372145,-1.497296047949348,0
2020-01-28,323.2988586425781,325.674828103177,320.15742509468714,322.09597783733676,9905520,0.4757821074439672,0
2020-01-29,326.16192626953125,327.30516205441404,322.70236608967446,324.68069218622793,11137465,0.8855792559782527,0
2020-01-30,323.7362365722656,326.1320772918103,321.5988776109679,325.635015657172,7950780,-0.7437071901706616,0
2020-01-31,336.36163330078125,343.76783387392004,334.65173996713656,339.92058145777855,47475230,3.8999022359047286,0
2020-02-03,333.27984619140625,334.1845020617759,324.8794919224282,327.18586532788254,12551470,-0.9162124345552858,0
2020-02-04,337.6639404296875,338.55864537631965,332.06702111957645,334.83068281682154,10352085,1.3154393487577964,0
2020-02-05,335.9640197753906,339.48319481614897,333.4488887524075,338.3996039358686,10482560,-0.5034356502899517,0
2020-02-06,332.83251953125,337.5844284173802,331.63958959202006,336.7891417912269,12663090,-0.9320939326283195,0
2020-02-07,328.6671142578125,333.61785958423746,326.867753377154,333.1804428724294,11450755,-1.251501890291229,0
2020-02-10,331.8979797363281,332.9517783117242,327.2057470354483,330.0489250199544,6775620,0.9830206121508311,0
2020-02-11,333.5184326171875,335.1786319586895,331.3512509977431,334.51255596609633,9573830,0.48823824783348346,0
2020-02-12,340.96441650390625,341.97841133668646,333.0313017377615,334.04529657054167,15052685,2.2325554327803143,0
2020-02-13,335.97393798828125,340.924683474745,334.4827528784325,340.924683474745,11234600,-1.4636361667282105,0
2020-02-14,334.21429443359375,338.5983815619382,330.7646855777708,337.20661509378925,9460785,-0.5237440633710344,0
2020-02-17,336.23236083984375,337.84283562204195,332.4845271758612,335.0195292829163,9063825,0.6038240852833887,0
2020-02-18,336.2125244140625,337.96216085564834,333.68744264558904,334.5225026073489,11095195,-0.005899618267468654,0
2020-02-19,338.2206726074219,345.9549516344557,337.0873573414369,345.9549516344557,15842670,0.5972853619474972,0
2020-02-20,335.20843505859375,337.85280665434044,333.2698825050444,337.4650840083365,10499515,-0.8906130797996736,0
2020-02-24,333.677490234375,334.7710319669477,330.5062343790323,332.434836069687,9630665,-0.45671429000619934,0
2020-02-25,333.1903991699219,335.9540609817281,331.70916502644934,333.26991569232973,7677775,-0.14597660277023694,0
2020-02-26,331.3412780761719,333.56813486000806,329.4524499061897,332.0570480534344,12929475,-0.5549743024879206,0
2020-02-27,334.5721740722656,335.7949566149937,330.1682152714348,331.24188539144836,13446760,0.9750961349738629,0
2020-02-28,322.16552734375,330.0687889399194,320.8532773789481,329.03492260846986,18716560,-3.708212364915875,1
2020-03-02,317.9206237792969,325.5356120074579,314.9780272636615,324.28303726143463,23814235,-1.317615698815544,0
2020-03-03,323.34857177734375,325.3467390885554,315.53474644029956,318.8750166850761,14591930,1.707328053626056,0
2020-03-04,319.70013427734375,324.7005736674624,313.6657980768537,324.521638740159,12651105,-1.1283295546801742,0
2020-03-05,328.32916259765625,333.3296026679328,319.71012870623673,321.10189556052245,25304810,2.6991006243452853,0
2020-03-06,324.29296875,326.867744579887,317.7616014128425,319.15336803193856,17711215,-1.2293132342320434,0
2020-03-09,313.775146484375,320.0977561997154,306.70691394522163,317.1253371987836,27677505,-3.2433087606451583,1
2020-03-11,315.99200439453125,319.09369444526686,306.687025257027,313.33771228366277,23571010,0.7065116326116172,0
2020-03-12,291.2880859375,307.47241249780905,268.6021843197757,300.2053733998827,39039565,-7.817893526884056,1
2020-03-13,292.2822265625,299.2311393256468,233.03246666160138,278.35454820990395,57044450,0.34129120722545814,0
2020-03-16,275.1136779785156,287.25194556409673,273.3839131092599,281.73454293295003,32902600,-5.87396256895325,1
